X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.1716941949751,39.9492776088701,2722,1800 WALNUT ST,Title Unknown (Mask),1800 WALNUT ST,Rittenhouse Square,,,3344,,A11,,B4,C64,,,,4370,Statue\Monument,Y,Owned,Public use,PPR,782609600,CITY OF PHILA,7.332931,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.14233140102,39.9333525319964,2723,1 WASHINGTON AVE,Fire Marine 15,811 S CHRIS COLUMBUS BLVD,Fire Marine 15,13115E,,169,,A13,A13.1,B1,C15,D2,1503287,,1051188,Fire Station Marine,N,Lessee,"FIRE, US Coast Gurad",US Coast Guard,884463675,CITY OF PHILA,5.36705684,C,Not on city-owned land or building. Space provided by US Coast Guard.,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-74.9743650446561,40.0803926587865,2724,4430 DEERPATH LN,Chalfont Playground Fields,11061 KNIGHTS RD,Chalfont Playground,,,2093,,A11,A11.3,B3,C87,,,,4086,Baseball Field,Y,Owned,Public use,PPR,786249100,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2418204993244,39.8763266553721,2725,8500 ESSINGTON AVE,Police 77th District / Police PHL Station,8500 ESSINGTON AVE,Police 77th District / Police PHL Station,42116E,,420,,A13,A13.2,B1,C43,,1378639,,10485758,Police Station,Y,Owned,POLICE,DPP,773300001,CITY OF PHILA,685.48999023,C,Sqft like accounts for entire bldg and not portion used by Police.,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.2253157794242,40.0794710633021,2726,230 BELLS MILL RD,Bells Mill Comfort Station,,Wissahickon Valley Park,17284E,,1313,,A11,,B1,C55,,,, 4455,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2201842725668,39.9317491312027,2727,5655 GRAYS AVE,Deritis Playground Basketball Court 2,5655 GRAYS AVE,Deritis Playground,,,2170,,A11,A11.3,B2,C4,,,,4125,Basketball Court,Y,Owned,Public use,PPR,783182000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2162416359441,39.9661186893942,2728,743-81 N 48TH ST,Mill Creek Playground Basketball Court,743-81 N 48TH ST,Mill Creek Playground,,,2502,,A11,A11.3,B2,C4,,,,4302,Basketball Court,Y,Owned,Public use,PPR,783708000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9912692385766,40.0679166174713,2729,3694 CHESTERFIELD RD,Mitchell Playground,3694 CHESTERFIELD RD,Mitchell Playground,,,1912,,A11,A11.3,B3,C50,D18,,,4303,Recreation Center,Y,Owned,Public use,PPR,786070000,CITY OF PHILA,6.71113777,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9887862652553,40.0975702980921,2730,11701 THORNTON RD,Palmer Playground,,Palmer Playground,,,1926,,A11,A11.3,B3,C50,D18,,,,Recreation Center,Y,Owned,Public use,PPR,,,74.1582489,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0671247169493,40.0806021371762,2731,SUSQUEHANNA RD AND VERREE RD,Verree & Susquehanna Playground,,Verree & Susquehanna Playground,17635E,,1371,,A11,A11.3,B3,C50,D11,,,,Recreation Center,Y,Owned,Public use,PPR,,,,C,,2015/10/02 00:00:00+00,"PPR Data, Capital Expenditure FY15 report",nf,N,A
-75.0372306448398,40.0589539490799,2732,2761 HOLME AVE,Holme Street Field,,Pennypack Creek Park,,,3088,,A11,A11.3,B3,C54,,,0172,4345,Regional\Metro Park,Y,Owned,PPR,PPR,,,1.74139,C,No OPA parcel,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.0039597386084,40.0490434893539,2733,9050 TORRESDALE AVE,Trumbette Playground Play Equipment,9050 TORRESDALE AVE,Trumbette Playground,,,2717,,A11,A11.3,B2,C42,,,,4419,Playground Equipment,Y,Owned,Public use,PPR,786537600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9891269853188,40.0552417119899,2734,4800 GRANT AVE,Fluehr Park Fields,4800 GRANT AVE,Fluehr Park,,,2240,,A11,A11.3,B3,C87,,,,4166,Baseball Field,Y,Owned,Public use,PPR,786166100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1498970919216,39.9966795311018,2735,2900 N 12TH ST,12th & Cambria Playground Building,1149 W CAMBRIA ST,12th & Cambria Playground,16010E,,946,,A11,A11.3,B1,C49,,1040229,,4003,Recreation Building,Y,Owned,PPR,PPR,785072800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1494797561222,39.9970816395636,2736,2900 N 12TH ST,12th & Cambria Playground Basketball Court,1135-41 W CAMBRIA ST,12th & Cambria Playground,,,1996,,A11,A11.3,B2,C4,,,,4003,Basketball Court,Y,Owned,Public use,PPR,372389001,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0629021530081,40.0551315315679,2737,7522-24 CASTOR AVE,New Northeast Municipal Center,7522-24 CASTOR AVE,New Northeast Municipal Center,20035E,,3081,,A2,,B1,C34,,1247313,,1055499,Multi-Use\Office Building,Y,Owned,CITY OF PHILA,DPP,786065600,CITY OF PHILA,0.294665,C,,2015/09/23 00:00:00+00,FAMIS,nf,N,A
-75.0441652608723,40.02802134853,2738,4423 LONGSHORE AVE,Disston Recreation Center Playground Equipment,4423 LONGSHORE AVE,Disston Recreation Center,,,2179,,A11,A11.3,B2,C42,,,,4134,Playground Equipment,Y,Owned,Public use,PPR,786309000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0331728177982,40.0301307864861,2739,7374 EDMUND ST,Russo Park Playground,7301 TORRESDALE AVE,Russo Park Playground,,,1946,,A11,A11.3,B3,C50,D18,,,4375,Recreation Center,Y,Owned,Public use,PPR,786537100,CITY OF PHILADELPHIA,12.48050498,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0264016277686,40.0363903270637,2740,4500 RHAWN ST,Holmesburg Playground Building,4500 RHAWN ST,Holmesburg Playground,16195E,,1078,,A11,A11.3,B1,C49,,1271265,,4228,Recreation Building,Y,Owned,PPR,PPR,786455200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9919430678813,40.0685575396347,2741,3694 CHESTERFIELD RD,Mitchell Playground Tennis Court,3694 CHESTERFIELD RD,Mitchell Playground,,,2507,,A11,A11.3,B2,C67,,,,4303,Tennis Court,Y,Owned,Public use,PPR,786070000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9894910831999,40.0951275785624,2742,11701 THORNTON RD,Palmer Playground Play Equipment,11701 THORNTON RD,Palmer Playground,,,2571,,A11,A11.3,B2,C42,,,,4338,Playground Equipment,Y,Owned,Public use,PPR,786535300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.980264095912,40.0527123683059,2743,5001 GRANT AVE,Glen Foerd Water Tower,5001 GRANT AVE,Glen Foerd,,,1569,,A11,,B4,C21,,1324350,,10513006,Historic House\Site,Y,Owned,Public use,PPR,786166200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2390133393919,39.941811268521,2744,COBBS CREEK PKWY AND WHITBY AVE,Whitby Ave Playground Basketball Court,,Whitby Ave Playground,,,2134,,A11,A11.3,B2,C4,,,0268,4106,Basketball Court,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1505452686608,40.0073105363341,2745,3548 GERMANTOWN AVE,Former Engine 30,3548 GERMANTOWN AVE,Former Engine 30,20028E,,1155,,A10,A13.1,B1,C81,,1168360,,1013745,Other,Y,Owned,FIRE,,785221800,CITY OF PHILA,0.14738291,M,,2011/07/01 00:00:00+00,DPP Fixed Asset List,,N,I
-75.183617700259,39.966492731043,2746,640 WATER WORKS DR,Water Works North Entrance House,,East Fairmount Park,,,3121,,A11,A11.3,B1,C21,,1080700,0258,4145,Historic House\Site,Y,Owned,PPR,PPR,,,0.018826,C,,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.1809021053913,39.9647297110704,2747,2500 SPRING GARDEN ST,General Anthony Wayne,2500 SPRING GARDEN ST,Philadelphia Museum of Art,,,3275,,A11,,B4,C64,,,0216,4145,Statue\Monument,Y,Owned,Public use,PPR,782513700,CITY OF PHILA,24.93726,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2020563311176,40.017190281366,2748,3600 LINCOLN DR,Wissahickon Hall Shed,,Wissahickon Valley Park,,,2876,,A11,,B4,C65,,1133202,, 4455,Shed,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2041838079564,40.0294299789232,2749,640 W WALNUT LN,Arrow Field Storage Building,640 W WALNUT LN,Wissahickon Valley Park,,,1534,,A11,,B1,C17,,1119037,0257, 4455,Garage\Maintenance Building,Y,Owned,PPR,PPR,784471200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2005058314721,39.9661433508083,2750,714 N 39TH ST,39th & Olive Playground Pool,700-14 N 39TH ST,39th & Olive Playground,,,2014,,A11,A11.3,B4,C46,,,,4014,Pool,Y,Owned,PPR,PPR,783656600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1977532454835,39.9659151016964,2751,3741 FAIRMOUNT AVE,Fairmount Avenue Park West,3741 FAIRMOUNT AVE,Fairmount Avenue Park West,16253E,,493,,A11,A11.2,B3,C31,,,,10529105,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,243011710,PHILADELPHIA HOUSING AUTH,0.06162299,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1951936967605,40.0090252198596,2752,4208-52 RIDGE AVE,Innyard Park,4208-52 RIDGE AVE,Innyard Park,17472E,,775,,A11,A11.2,B3,C36,,,0179,4145,Neighborhood Park,Y,Owned,Public use,PPR,784376100,CITY OF PHILA,,C,<Null>,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1943012594806,39.9715995450299,2753,3400 W GIRARD AVE,African Plains I,3400 W GIRARD AVE,Philadelphia Zoo,17802E,,1760,,A18,,B1,C80,,,,4440,Zoo\Animal Habitat,Y,Owned,ZOO,ZOO,783172300,CITY OF PHILA,,C,,2012/06/06 00:00:00+00,"D. Brisbee, Zoo per MDO request",mw,N,A
-75.1901899208358,39.9719636468255,2754,KELLY DR BETWEEN BOAT HOUSE ROW AND ELLEN PHILLIPS SAMUEL MEMORIAL,Stone Age in America,,East Fairmount Park,,,3195,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1872305163348,40.0300406135153,2755,5800 WISSAHICKON AVE,Children At Play,5800 WISSAHICKON AVE,Wissahickon Park,,,3192,,A11,,B4,C64,,,, 4455,Statue\Monument,Y,Owned,Public use,PPR,784484300,CITY OF PHILA,13.8900597,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1658504048508,39.9979790748165,2756,2100-22 W CAMBRIA ST,Parking Lot - 2835 N Van Pelt Street,2100-22 W CAMBRIA ST,Parking Lot - 2835 N Van Pelt Street,20443E,,1121,,A17,,B3,C39,,,,10314585,Parking Lot,Y,Owned,Public use,PPA,776082100,PHILA COLLEGE OF,1.06898534,C,<Null>,2011/06/21 00:00:00+00,PCPC,,N,A
-75.1637836249778,39.9384960893792,2757,1200 CARPENTER ST,Hawthorne Cultural Center Basketball Court,1200 CARPENTER ST,Hawthorne Cultural Center,,,2302,,A11,A11.3,B2,C4,,,,4211,Basketball Court,Y,Owned,Public use,PPR,781043100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2396289759384,39.9622911056063,2758,5923-31 MARKET ST,Parking Lot - 5919-31 Market,5923-31 MARKET ST,Parking Lot - 5919-31 Market,,,1677,,A17,,B3,C39,,,,1094755,Parking Lot,Y,Owned,Public use,PPA,042008850,CITY OF PHILA,0.65438473,C,,2011/08/15 00:00:00+00,DPP Fixed Asset List,mb,N,A
-75.2286695920339,39.9353057409908,2759,5800 CHESTER AVE,Franics J. Myers Recreation Center Pool,5800 CHESTER AVE,Franics J Meyers Recreation Center,,,2257,,A11,A11.3,B4,C46,,,,10350243,Pool,Y,Owned,PPR,PPR,783092500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2207664158425,40.0516775248901,2760,900 WISES MILL RD,Wissahickon Offices - Northwest Philly,900 WISES MILL RD,Wissahickon Valley Park,,,1558,,A11,,B1,C34,,1082480,, 4455,Multi-Use\Office Building,Y,Owned,Public use,PPR,784483600,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1791485126974,39.9905046987039,2761,2840 W DAUPHIN ST,Strawberry Mansion Health Center,2800 W DAUPHIN ST,Health Center Strawberry Mansion,14012E,,849,,A7,A7.1,B1,C20,,,,10359749,Health Center,Y,Owned,HEALTH,HEALTH,784086450,CITY OF PHILADELPHIA,1.39449,C,,2012/11/14 00:00:00+00,Dept per MDO request,mw,N,A
-75.1796015234537,39.9994337948026,2762,2700-2748 CHALMERS AVE,29th & Chalmers Playground Building,3001 W LEHIGH AVE,29th & Chalmers Park,,,1367,,A11,A11.3,B1,C49,,1184279,,4009,Recreation Building,Y,Owned,PPR,PPR,784223400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1799783917548,40.0332005332224,2763,177-83 W PRICE ST,177-85 W Price Street Park,177-83 W PRICE ST,Price Street Play Lot,16505E,,826,,A11,A11.2,B3,C36,,,,4360,Neighborhood Park,Y,Owned,Public use,PPR,784367400,CITY OF PHILA,0.16893699,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1741590489767,40.0400899760768,2764,88 E HAINES ST,Morton Playground Athletic Field,88 E HAINES ST,Morton Playground,,,2529,,A11,A11.3,B3,C87,,,,4309,Baseball Field,Y,Owned,Public use,PPR,784181200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.151318056043,39.9668367964828,2765,800 N 8TH ST,East Poplar Playground,800 N 8TH ST,East Poplar Playground,,,1851,,A11,A11.3,B3,C50,D18,,,4146,Recreation Center,Y,Owned,Public use,PPR,781561500,CITY OF PHILA,4.84107494,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1513143078556,39.9658805474694,2766,800 N 8TH ST,East Poplar Playground Athletic Field,800 N 8TH ST,East Poplar Playground,,,3046,,A11,A11.3,B3,C3,,,,4146,Athletic Field,Y,Owned,Public use,PPR,781561500,CITY OF PHILA,,C,,2013/11/12 00:00:00+00,PPR Data,vm,N,A
-75.1465496685406,39.9993250601898,2767,1000 W GLENWOOD AVE,Ross Park,1000 W GLENWOOD AVE,Ross Park,16528E,,762,,A11,A11.2,B3,C36,,,,10125397,Neighborhood Park,Y,Owned,Public use,PPR,785240200,CITY OF PHILA,0.417611,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1441881111353,40.0441166674819,2768,5932 N BROAD ST,Fuel Site 210,5932 N BROAD ST,Police 35th District & Fire Engine 51 / Ladder 29 & Fuel Site 026 & Fuel Site 210,25210E,,711,,A15,,B2,C82,,,,10308161,Fuel Pump,Y,Owned,FLEET,FLEET,785056900,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.240453837076,39.9260628180642,2769,6744 REGENT ST,McCreesh Playground Basketball Court,6744 REGENT ST,McCreesh Playground,,,2482,,A11,A11.3,B2,C4,,,,4294,Basketball Court,Y,Owned,Public use,PPR,783439700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.190827193982,39.9651090253957,2770,3300-26 WALLACE ST,33rd & Wallace Playground,3300-26 WALLACE ST,33rd & Wallace Playground,,,1801,,A11,A11.3,B3,C50,D11,,,4012,Recreation Center,Y,Owned,Public use,PPR,783553800,CITY OF PHILA,0.942465,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1904646454144,39.9727956282465,2771,KELLY DR,The Statesman,,East Fairmount Park,,,3246,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1516783767035,39.9465839747943,2772,600 WALNUT ST,Guard Box at Washington Square,600 WALNUT ST,Washington Square,,,1422,,A11,,B1,C21,,1539551,,4429,Historic House\Site,Y,Owned,PPR,PPR,781417200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1498666688066,39.9968547777486,2773,2900 N 12TH ST,12th & Cambria Playground Play Equipment,1149 W CAMBRIA ST,12th & Cambria Playground,,,2916,,A11,A11.3,B2,C42,,,,4003,Playground Equipment,Y,Owned,Public use,PPR,785072800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0816043539462,40.0409874338511,2774,6250 FRONTENAC ST,Tarken Recreation Center Playground Equipment,6250 FRONTENAC ST,Tarken Recreation Center,,,2697,,A11,A11.3,B2,C42,,, ,4407,Playground Equipment,Y,Owned,Public use,PPR,786160500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0614965343621,40.0481286112264,2775,2230 COTTMAN AVE,Regional Library Northeast,2230 COTTMAN AVE,Regional Library Northeast,52110E,,281,,A8,,B1,C28,,1258634,,10455638,Library Regional,Y,Owned,LIBRARY,LIBRARY,786082700,CITY OF PHILA,0.51464599,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.0584511468238,40.0968714296059,2776,190 ALBURGER AVE,Fairmount Drainage Right of Way 1,190 ALBURGER AVE,Fairmount Drainage Right Of Way,,,2909,,A11,,B3,C79,,,0149,4152,Watershed\Conservation Park,Y,Owned,Public use,PPR,632144000,WELSH GRANT CORP,53.02116394,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0319510667572,40.0908804763177,2777,1701 BOWLER STREET,Police 7th District,9845 BUSTLETON AVE,Police 7th District & Fire Engine 62 / Ladder 34 & Fuel Site 034 & Fuel Site 276,11007E,435,434,Fire Engine 62/Ladder 34,A13,A13.2,B1,C43,,1314296,,10539702,Police Station,Y,Owned,POLICE,DPP,786055900,CITY OF PHILA,0.86000001,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1731466480616,39.9617508681787,2778,2001 PENNSYLVANIA AVE,Fuel Site 014,2001 PENNSYLVANIA AVE,Police 9th District & Fuel Site 014,25014E,,406,,A15,,B2,C82,,,,10409747,Fuel Pump,Y,Owned,FLEET,FLEET,882849300,VALHAL CORP,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.1736252693152,39.9694048970715,2779,2027 FAIRMOUNT AVE,Eastern State Penitentiary Park,2027 FAIRMOUNT AVE,Eastern State Penitentiary Museum & Park,16678E,,320,,A11,A11.2,B3,C36,,,,10189941,Neighborhood Park,Y,Owned,Public use,Lessee of Eastern State Penitentiary Museum,782162601,CITY OF PHILA,11.48916435,C,Park maintained by Eastern State Pen,2012/09/05 00:00:00+00,PPR for Mayor Task Force,vm,N,A
-75.1747036851572,39.9872603948736,2780,2501-59 DIAMOND ST,Hank Gathers YAC Building,2501-59 DIAMOND ST,Hank Gathers YAC,16282E,,867,,A11,A11.3,B1,C49,,1056855,,4186,Recreation Building,Y,Owned,PPR,PPR,784108500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2116970893846,40.0288840882226,2781,5822-24 RIDGE AVE,Kendrick Recreation Center,5822-24 RIDGE AVE,Kendrick Recreation Center,,,1885,,A11,A11.3,B3,C50,D18,,,4252,Recreation Center,Y,Owned,Public use,PPR,784377900,CITY OF PHILA,8.03396797,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2065813028168,40.0152138084033,2782,,Grant Street Dam,,Wissahickon Valley Park,,,3356,,A15,,B4,C93,,,, 4455,Dam,Y,Owned,CITY OF PHILA,CITY OF PHILA,,,2042.063584,M,,2015/10/23 00:00:00+00,PWD Data,nf,N,A
-75.2037796988277,40.0362790599717,2783,1024 KITCHENS LA,Monastery Shed,,Wissahickon Valley Park,,,2861,,A11,,B4,C65,,,, 4455,Shed,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2033537104179,40.0382819307696,2784,1027 KITCHENS LN,Kitchens Lane Complex,,Wissahickon Valley Park,,,1547,,A11,,B1,C21,,1221836,, 4455,Historic House\Site,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1963507494396,39.9640084202354,2785,614 N 37TH ST,37th & Mt Vernon Playground Basketball Court,608-16 N 37TH ST,37th & Mt Vernon Playground,,,2010,,A11,A11.3,B2,C4,,,,4013,Basketball Court,Y,Owned,Public use,PPR,783640400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1972738209317,40.0035142720775,2786,3250 CHAMOUNIX DR,Chamounix Carriage House,,West Fairmount Park,17011E,,1043,,A11,,B1,C21,,1522702,,4440,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1881801402893,39.9933537524787,2787,3400 WOODFORD DR,Woodford Caretakers House,,East Fairmount Park,,,1508,,A11,,B1,C21,,1221255,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1875926843157,40.0087824551798,2788,3500 CRAWFORD ST,Mcdevitt Recreation Center Playground Equipment,3500 CRAWFORD ST,Mcdevitt Recreation Center,,,2485,,A11,A11.3,B2,C42,,,,4295,Playground Equipment,Y,Owned,Public use,PPR,785128110,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1873418569401,40.054872773026,2789,6900 GERMANTOWN AVE,Fire Engine 9/Ladder 21,6900 GERMANTOWN AVE,Fire Engine 9 / Ladder 21 & Fuel Site 038,13009E,,792,,A13,A13.1,B1,C14,,1124748,,10427554,Fire Station,Y,Owned,FIRE,DPP,784166200,CITY OF PHILA,0.41271808,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1678506977351,39.9654975334775,2790,1800 WALLACE ST,Clemente Playground Basketball Court,1800 WALLACE ST,Clemente Playground,,,2123,,A11,A11.3,B2,C4,,,,4103,Basketball Court,Y,Owned,Public use,PPR,782603700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1601440699068,39.9818715022616,2791,1843 N 16TH ST,Amos Playground Basketball Court,1817-59 N 16TH ST,Amos Playground,,,2030,,A11,A11.3,B2,C4,,,,4032,Basketball Court,Y,Owned,Public use,PPR,784506210,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2095534154346,39.9418938397841,2792,4740 WOODLAND AVE,48th & Woodland Playground Basketball Court,4740 WOODLAND AVE,48th & Woodland Playground,,,2018,,A11,A11.3,B2,C4,,,,4018,Basketball Court,Y,Owned,Public use,PPR,783600800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2082177986119,39.9334889220835,2793,2901 S 56TH ST,Bartram's Garden,,Bartram's Garden,,,3135,,A11,A11.3,B4,C93,,,,,Boat Launch,Y,Owned,BARTRAM GARDENS + HSE,PPR,783764200,CITY OF PHILA,32.73174931,C,,2015/10/05 00:00:00+00,PPR data,nf,N,A
-75.1627990892001,39.9406752483387,2794,750 S 12TH ST,Hawthorne Park,750 S 12TH ST,Hawthorne Park,17469E,,2884,,A11,A11.2,B3,C36,,,,4212,Neighborhood Park,Y,Owned,Public use,PPR,781644011,PHILA HOUSING AUTHORITY,0.87875497,C,,2015/10/05 00:00:00+00,"FAMIS, Capital Expenditure FY14 report",nf,N,A
-75.2601641611365,40.0570088280345,2795,100 SPRING LA,Manatawna Chicken Coop,100 SPRING LA,Manatawna Farm,,,2857,,A11,,B4,C5,,,,4276,Barn\Stables,N,Lessee,PPR,PPR,,SCHUYLKILL VALLEY,,C,"City managed, not owned",2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2512736102406,39.9688425401885,2796,6525-47 VINE ST,Granahan Athletic Fields,6525-47 VINE ST,Granahan Playground,,,1986,,A11,A11.3,B3,C87,,,,4106,Baseball Field,Y,Owned,Public use,PPR,783544200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1505377609298,39.976119601989,2797,1501-39 N 10TH ST,Dendy Playground Pool,1501-39 N 10TH ST,Dendy Playground,,,2458,,A11,A11.3,B4,C46,,,,4123,Pool,Y,Owned,PPR,PPR,781621700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1517289542675,39.9786117675751,2798,1737 N 11TH ST,11th & Columbia Playground Athletic Field,1001-33 CECIL B MOORE AVE,11th & Columbia Playground,,,3041,,A11,A11.3,B3,C3,,,,4001,Athletic Field,Y,Owned,Public use,PPR,781048700,CITY OF PHILA,,C,,2013/11/12 00:00:00+00,PPR Data,mw,N,A
-75.240102456784,40.0401138407985,2799,5201 UMBRIA ST,Northwest Service Building,5201 UMBRIA ST,Northwest Service Building,12707E,,1142,,A15,,B1,C34,,,,10495530,Multi-Use\Office Building,Y,Owned,STREETS,STREETS,884461880,CITY OF PHILA,14.80025291,M,,2011/07/17 00:00:00+00,,,N,A
-75.2358897460533,39.914720610526,2800,2640 HOLBROOK ST,Holbrook & Muhfeld St Park E,2640 HOLBROOK ST,Holbrook & Muhfeld St Park E,16336E,,364,,A11,A11.2,B3,C31,,,,10537945,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,406153201,CITY OF PHILADELPHIA,0.108951,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2264496745851,39.9829629054881,2801,5301 PARKSIDE AVE,Parkside-Evans Recreation Center Basketball Court,,Parkside-Evans Recreation Center,,,2581,,A11,A11.3,B2,C4,,,,4440,Basketball Court,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2173471139805,39.942612720637,2802,4901 KINGSESSING AVE,Kingsessing Recreation Center Pool,4901 KINGSESSING AVE,Kingsessing Recreation Center,,,2404,,A11,A11.3,B4,C46,,,,4253,Pool,Y,Owned,PPR,PPR,783249500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
